Owned Area - Building Inventory 2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
District,Fin-Sub,Chrgbl Fin No,PO Name,Unit Name,Property Address,County,City,ST,ZIP Code,Property Status,Ownership,FDB ID (All),AMS Locale Key (All),FDB Facility Type (All),FDB Facility Subtype (All),Building Ownership Description,Land Desc,Space Certified Indicator,Bldg Occu Date,Int Sq Ft
Dakotas,461656-G01,461656,CHESTER,MAIN OFFICE,410 4TH ST,LAKE,CHESTER,SD,57016-9998,Active,Owned,1357851,W1A593,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Not Prev. Leased",Land Data on separate record,No,12/1/1999,675
Dakotas,462088-G01,462088,CUSTER,MAIN OFFICE,643 MOUNT RUSHMORE RD,CUSTER,CUSTER,SD,57730-9998,Active,Owned,1360086,W1A627,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",No,6/1/1940,"7,285"
Dakotas,462196-G02,462196,DAVIS,MAIN OFFICE,110 E US HIGHWAY 18,TURNER,DAVIS,SD,57021-9998,Active,Owned,1360357,W1A636,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Not Prev. Leased",Land Data on separate record,No,12/1/1997,675
Dakotas,462214-G01,462214,DEADWOOD,MAIN OFFICE,68 SHERMAN ST,LAWRENCE,DEADWOOD,SD,57732-9990,Active,Owned,1360449,W1A638,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1907,"24,015"
Dakotas,462520-G01,462520,EDEN,MAIN OFFICE MODULAR,108 S 3RD ST,MARSHALL,EDEN,SD,57232-9998,Active,Owned,1362034,W1A659,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Not Prev. Leased",Land Data on separate record,No,2/1/2001,675
Dakotas,462538-G02,462538,EDGEMONT,MAIN OFFICE,519 2ND AVE,FALL RIVER,EDGEMONT,SD,57735-9998,Active,Owned,1362061,W1A660,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,10/1/1991,"2,648"
Dakotas,462988-G01,462988,FLANDREAU,MAIN OFFICE,102 W 2ND AVE,MOODY,FLANDREAU,SD,57028-9998,Active,Owned,1363477,W1A694,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",No,6/1/1939,"4,084"
Dakotas,463006-G01,463006,FLORENCE,MODULAR UNIT,235 MAIN AVE,CODINGTON,FLORENCE,SD,57235-9998,Active,Owned,1363557,W1A696,Post Office,Remotely Managed Post Office (RMPO),USPS Personal Property,Land Data on separate record,No,3/1/1999,675
Dakotas,463438-G01,463438,GREGORY,MAIN OFFICE,517 MAIN ST,GREGORY,GREGORY,SD,57533-9998,Active,Owned,1365707,W1A736,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",No,6/1/1937,"7,000"
Dakotas,464122-G01,464122,HOT SPRINGS,MAIN OFFICE,146 N CHICAGO ST,FALL RIVER,HOT SPRINGS,SD,57747-9998,Active,Owned,1367454,W1A785,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",No,6/1/1933,"8,177"
Dakotas,462100-G01,462100,HURON,Dakota Central P&DF,355 15TH ST NW,BEADLE,HURON,SD,57399-9998,Active,Owned,1441151,W1C074,Mail Processing,Processing and Distribution Center/Facility (PDC/PDF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,1/1/1993,"64,000"
Dakotas,464284-G01,464284,HURON,MAIN OFFICE,410 DAKOTA AVE S,BEADLE,HURON,SD,57350-9998,Active,Owned,1367708,W1A798,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1913,"30,655"
Dakotas,464302-G01,464302,IDEAL,MAIN OFFICE,31210 266TH ST,TRIPP,IDEAL,SD,57541-9998,Active,Owned,1367827,W1A803,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Not Prev. Leased",Land Data on separate record,No,10/1/1992,418
Dakotas,464626-G02,464626,KENNEBEC,MAIN OFFICE,210 S MAIN ST,LYMAN,KENNEBEC,SD,57544-9998,Active,Owned,1368853,W1A836,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Const. by USPS",Land Data on separate record,No,,"1,019"
Dakotas,464824-G01,464824,LAKE CITY,MAIN OFFICE TRAILER,303 S BROADWAY ST,MARSHALL,LAKE CITY,SD,57247-9998,Active,Owned,1435315,W1A855,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Not Prev. Leased",Land Data on separate record,No,9/1/2000,840
Dakotas,464968-G01,464968,LEAD,MAIN OFFICE,329 W MAIN ST,LAWRENCE,LEAD,SD,57754-9998,Active,Owned,1370033,W1A869,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",No,6/1/1912,"8,861"
Dakotas,465004-G01,465004,LEMMON,MAIN OFFICE,310 1ST AVE W,PERKINS,LEMMON,SD,57638-9998,Active,Owned,1370186,W1A871,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",No,6/1/1937,"3,744"
Dakotas,465112-G01,465112,LITTLE EAGLE,MAIN OFFICE MODULAR,1 MAIN ST,CORSON,LITTLE EAGLE,SD,57639-9998,Active,Owned,1370626,W1A885,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Not Prev. Leased",Land Data on separate record,No,9/1/1999,675
Dakotas,465364-G01,465364,MADISON,MAIN OFFICE,119 E CENTER ST,LAKE,MADISON,SD,57042-9998,Active,Owned,1371369,W1A898,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",No,8/1/1918,"8,189"
Dakotas,465418-G01,465418,MANDERSON,MAIN OFFICE TRAILER,201 MAIN ST,SHANNON,MANDERSON,SD,57756-9998,Active,Owned,1371630,W1A902,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Not Prev. Leased",Land Data on separate record,No,7/1/1985,600
Dakotas,465346-G01,465346,MCLAUGHLIN,MAIN OFFICE,221 MAIN ST,CORSON,MC LAUGHLIN,SD,57642-9998,Active,Owned,1372364,W1A917,Post Office,Administrative Post Office (APO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,,"1,745"
Dakotas,465652-G01,465652,MILBANK,MAIN OFFICE,222 E 3RD AVE,GRANT,MILBANK,SD,57252-9998,Active,Owned,1373070,W1A928,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1932,"10,683"
Dakotas,465850-G01,465850,MOBRIDGE,MAIN OFFICE,404 N MAIN ST,WALWORTH,MOBRIDGE,SD,57601-9997,Active,Owned,1373429,W1A943,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,5/1/1938,"7,863"
Dakotas,466336-G01,466336,OGLALA,MAIN OFFICE,1 HIGHWAY 18 W,SHANNON,OGLALA,SD,57764-9998,Active,Owned,1375931,W1A979,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Const. by USPS",Land Data on separate record,No,7/1/1985,635
Dakotas,466912-G01,466912,PORCUPINE,MAIN OFFICE MODULAR,1 MAIN ST,SHANNON,PORCUPINE,SD,57772-9998,Active,Owned,1378044,W1B031,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Not Prev. Leased",Land Data on separate record,No,3/1/1999,600
Dakotas,467146-G02,467145,RAPID CITY,MAIN OFFICE/MPF,500 EAST BLVD,PENNINGTON,RAPID CITY,SD,57701-9909,Active,Owned,1378819,W1B047,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1974,"71,774"
Dakotas,467146-G02,467145,RAPID CITY,MAIN OFFICE/MPF,500 EAST BLVD,PENNINGTON,RAPID CITY,SD,57701-9909,Active,Owned,1441139,W1B046,Mail Processing,Processing and Distribution Center/Facility (PDC/PDF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1974,"71,774"
Dakotas,467218-G01,467218,REDFIELD,MAIN OFFICE,24 E 6TH AVE,SPINK,REDFIELD,SD,57469-9998,Active,Owned,1378981,W1B055,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1917,"8,840"
Dakotas,467452-G01,467452,ROSEBUD,MAIN OFFICE,9998 FAIRGROUNDS RD,TODD,ROSEBUD,SD,57570-9998,Active,Owned,1379879,W1B072,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS",Land Data on separate record,No,7/1/1983,"1,362"
Dakotas,467704-G01,467704,SCENIC,MAIN OFFICE MODULAR,27 2ND ST,PENNINGTON,SCENIC,SD,57780-9998,Active,Owned,1380928,W1B093,Post Office,Part Time Post Office (PTPO),"USPS Building, Not Prev. Leased",Land Data on separate record,No,5/1/1988,480
Dakotas,467866-G01,467861,SIOUX FALLS,MAIN OFFICE,320 S 2ND AVE,MINNEHAHA,SIOUX FALLS,SD,57104-7500,Active,Owned,1381746,W1B109,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,10/1/1965,"158,201"
Dakotas,467866-G01,467861,SIOUX FALLS,MAIN OFFICE,320 S 2ND AVE,MINNEHAHA,SIOUX FALLS,SD,57104-7500,Active,Owned,1453196,14287,Vehicle Maintenance,Vehicle Maintenance Facility (VMF),"USPS Building, Transferred","USPS Land, Transferred",Yes,10/1/1965,"158,201"
Dakotas,467866-G08,467860,SIOUX FALLS,P&DC,4801 N 4TH AVE,MINNEHAHA,SIOUX FALLS,SD,57104-9300,Active,Owned,1435334,W1B108,Network Facilities,Network Distribution Center (NDC/ASF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,7/1/1999,"174,991"
Dakotas,467866-G08,467860,SIOUX FALLS,P&DC,4801 N 4TH AVE,MINNEHAHA,SIOUX FALLS,SD,57104-9300,Active,Owned,1441140,W1B107,Mail Processing,Processing and Distribution Center/Facility (PDC/PDF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,7/1/1999,"174,991"
Dakotas,467866-G04,467862,SIOUX FALLS,SOUTHWEST STATION,4709 S TECHNOPOLIS DR,MINNEHAHA,SIOUX FALLS,SD,57106-4227,Active,Owned,1382406,W1C629,Post Office,Carrier Annex (ANX),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/1/2000,"47,595"
Dakotas,467956-G02,467956,SPEARFISH,MAIN OFFICE,120 YANKEE ST,LAWRENCE,SPEARFISH,SD,57783-9998,Active,Owned,1382450,W1B118,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1998,"16,878"
Dakotas,468172-G02,468172,STURGIS,MAIN OFFICE,820 KINSHIP RD,MEADE,STURGIS,SD,57785-9998,Active,Owned,1383808,W1B174,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/1/1998,"15,928"
Dakotas,468514-G03,468514,TULARE,MAIN OFFICE,205 MAIN ST,SPINK,TULARE,SD,57476-9998,Active,Owned,1385133,W1B202,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Const. by USPS",Land Data on separate record,No,12/1/2009,693
Dakotas,468766-G01,468766,VERMILLION,MAIN OFFICE,16 COURT ST,CLAY,VERMILLION,SD,57069-9998,Active,Owned,1385843,W1B222,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1931,"9,001"
Dakotas,469090-G01,469090,WANBLEE,MAIN OFFICE MODULAR,310 SD HIGHWAY 44,JACKSON,WANBLEE,SD,57577-9998,Active,Owned,1386356,W1B242,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Not Prev. Leased",Land Data on separate record,No,,675
Dakotas,469144-G01,469144,WASTA,MAIN OFFICE TRAILER,54 C AVE,PENNINGTON,WASTA,SD,57791-9998,Active,Owned,1386563,W1B245,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Not Prev. Leased",Land Data on separate record,No,10/1/1997,675
Dakotas,469180-G02,469180,WATERTOWN,MAIN OFFICE,405 E KEMP AVE,CODINGTON,WATERTOWN,SD,57201-9998,Active,Owned,1386617,W1B248,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,5/1/1976,"27,428"
Dakotas,469252-G01,469252,WEBSTER,MAIN OFFICE,715 MAIN ST,DAY,WEBSTER,SD,57274-9998,Active,Owned,1386782,W1B252,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",No,12/1/1938,"6,240"
Dakotas,469306-G02,469306,WENTWORTH,MAIN OFFICE,107 S MAIN AVE,LAKE,WENTWORTH,SD,57075-9998,Active,Owned,1386917,W1B256,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Const. by USPS",Land Data on separate record,No,,0
Dakotas,469666-G01,469666,WINNER,MAIN OFFICE,402 S MONROE ST,TRIPP,WINNER,SD,57580-9998,Active,Owned,1388001,W1B279,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1933,"10,964"
Dakotas,469702-G02,469702,WOLSEY,MAIN OFFICE,125 COMMERCIAL AVE SW,BEADLE,WOLSEY,SD,57384-9998,Active,Owned,1388132,W1B282,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Const. by USPS",Land Data on separate record,No,,"1,021"
Dakotas,469774-G01,469774,WOUNDED KNEE,MAIN OFFICE BLDG,101 MAIN ST,SHANNON,WOUNDED KNEE,SD,57794-9998,Active,Owned,1388326,W1B286,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Const. by USPS",Land Data on separate record,No,7/1/1985,480
Dakotas,469810-G02,469810,YANKTON,CARRIER ANNEX,506 W 25TH ST,YANKTON,YANKTON,SD,57078-1213,Active,Owned,1388433,W1B288,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/2000,"23,852"
Total,,,,,,,,,,,,,,,,,,,,"1,320,601"
Count,,,,,,,,,,,,,,,,,,,,61
