Owned Area - Building Inventory 2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
District,Fin-Sub,Chrgbl Fin No,PO Name,Unit Name,Property Address,County,City,ST,ZIP Code,Property Status,Ownership,FDB ID (All),AMS Locale Key (All),FDB Facility Type (All),FDB Facility Subtype (All),Building Ownership Description,Land Desc,Space Certified Indicator,Bldg Occu Date,Int Sq Ft
Dakotas,373872-G01,373872,GRANVILLE,MAIN OFFICE MODULAR,106 1ST ST SW,MCHENRY,GRANVILLE,ND,58741-9998,Active,Owned,1365416,W18973,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Not Prev. Leased",Land Data on separate record,No,3/1/1999,675
Dakotas,374336-G01,374336,HAZELTON,MAIN OFFICE MODULAR,345 MAIN ST,EMMONS,HAZELTON,ND,58544-9998,Active,Owned,1366586,W19007,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Not Prev. Leased",Land Data on separate record,No,9/1/1998,675
Dakotas,374480-G01,374480,HETTINGER,MAIN OFFICE,502 ADAMS AVE,ADAMS,HETTINGER,ND,58639-9998,Active,Owned,1366841,W19016,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",No,6/1/1938,"5,920"
Dakotas,374688-G03,374688,JAMESTOWN,MAIN OFFICE,212 2ND ST SW,STUTSMAN,JAMESTOWN,ND,58401-9997,Active,Owned,1368264,W19029,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,8/1/1984,"16,195"
Dakotas,374688-G03,374688,JAMESTOWN,MAIN OFFICE,212 2ND ST SW,STUTSMAN,JAMESTOWN,ND,58401-9997,Active,Owned,1473662,17683,Post Office,Service Hub Facility (SHF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,8/1/1984,"16,195"
Dakotas,375168-G01,375168,LANGDON,MAIN OFFICE,323 8TH AVE,CAVALIER,LANGDON,ND,58249-9998,Active,Owned,1369826,W19067,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",No,6/1/1938,"6,480"
Dakotas,375472-G01,375472,LISBON,MAIN OFFICE,17 4TH AVE W,RANSOM,LISBON,ND,58054-9998,Active,Owned,1370583,W19087,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",No,6/1/1940,"4,429"
Dakotas,375808-G01,375808,MANDAN,MAIN OFFICE,300 COLLINS AVE,MORTON,MANDAN,ND,58554-9998,Active,Owned,1371627,W19103,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,10/1/1962,"6,554"
Dakotas,376288-G02,376288,MINOT,MAIN OFFICE/PDF,117 5TH AVE SW,WARD,MINOT,ND,58701-9997,Active,Owned,1373352,W19148,Post Office,Administrative Post Office (APO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,6/1/1992,"42,364"
Dakotas,376288-G02,376288,MINOT,MAIN OFFICE/PDF,117 5TH AVE SW,WARD,MINOT,ND,58701-9997,Active,Owned,1441126,W19147,Mail Processing,Processing and Distribution Center/Facility (PDC/PDF),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,6/1/1992,"42,364"
Dakotas,376288-G02,376288,MINOT,MAIN OFFICE/PDF,117 5TH AVE SW,WARD,MINOT,ND,58701-9997,Active,Owned,1472100,17374,Post Office,Service Hub Facility (SHF),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,6/1/1992,"42,364"
Dakotas,376304-G01,376304,MINTO,MAIN OFFICE,221 HARVEY AVE,WALSH,MINTO,ND,58261-9998,Active,Owned,1373360,W19153,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,9/1/1967,"1,232"
Dakotas,376640-G01,376640,NEW ROCKFORD,MAIN OFFICE,827 1ST AVE N,EDDY,NEW ROCKFORD,ND,58356-9998,Active,Owned,1374859,W19174,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",No,6/1/1939,"6,745"
Dakotas,376832-G01,376832,OAKES,MAIN OFFICE,611 MAIN AVE,DICKEY,OAKES,ND,58474-9998,Active,Owned,1375758,W19194,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",No,6/1/1935,"5,295"
Dakotas,376992-G01,376992,PAGE,MAIN OFFICE MODULAR UNIT,137 MORTON AVE,CASS,PAGE,ND,58064-9998,Active,Owned,1376583,W19205,Post Office,Remotely Managed Post Office (RMPO),USPS Personal Property,Land Data on separate record,No,1/1/1999,675
Dakotas,377680-G01,377680,RUGBY,MAIN OFFICE,205 2ND ST SE,PIERCE,RUGBY,ND,58368-9998,Active,Owned,1380068,W19258,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1940,"6,265"
Dakotas,377824-G01,377824,SANBORN,MAIN OFFICE,405 4TH ST,BARNES,SANBORN,ND,58480-9998,Active,Owned,1435209,W19270,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Not Prev. Leased",Land Data on separate record,No,,736
Dakotas,377904-G01,377904,SAWYER,MAIN OFFICE,20 MAIN ST S,WARD,SAWYER,ND,58781-9998,Active,Owned,1380891,W19275,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,9/1/1966,813
Dakotas,377920-G01,377920,SCRANTON,MAIN OFFICE MODULAR,205 2ND AVE N,BOWMAN,SCRANTON,ND,58653-9998,Active,Owned,1381045,W19277,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Not Prev. Leased",Land Data on separate record,No,6/1/1999,675
Dakotas,378624-G01,378624,TOLNA,MAIN OFFICE,105 MAIN ST N,NELSON,TOLNA,ND,58380-9998,Active,Owned,1384784,W19361,Post Office,Part Time Post Office (PTPO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,10/1/1961,868
Dakotas,378816-G01,378816,VALLEY CITY,MAIN OFFICE,149 3RD ST NE,BARNES,VALLEY CITY,ND,58072-9998,Active,Owned,1385655,W19375,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1917,"12,013"
Dakotas,378976-G02,378976,WAHPETON,MAIN OFFICE,926 2ND AVE N,RICHLAND,WAHPETON,ND,58075-9998,Active,Owned,1386154,W19382,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,7/1/1988,"9,430"
Dakotas,379168-G02,379168,WEST FARGO,MAIN OFFICE,415 MAIN AVE E,CASS,WEST FARGO,ND,58078-9998,Active,Owned,1387021,W19398,Post Office,Administrative Post Office (APO),"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,10/1/1993,"8,908"
Dakotas,379312-G02,379312,WILLISTON,MAIN OFFICE,120 E BROADWAY,WILLIAMS,WILLISTON,ND,58801-9997,Active,Owned,1387797,W19410,Post Office,Administrative Post Office (APO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,7/1/1969,"14,649"
Dakotas,379312-G02,379312,WILLISTON,MAIN OFFICE,120 E BROADWAY,WILLIAMS,WILLISTON,ND,58801-9997,Active,Owned,1473663,17684,Post Office,Service Hub Facility (SHF),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,7/1/1969,"14,649"
Total,,,,,,,,,,,,,,,,,,,,"631,098"
Count,,,,,,,,,,,,,,,,,,,,39
